Date,Open,High,Low,Close,Adj Close,Volume
2017-09-19,4.650000,4.690000,4.630000,4.640000,0.497143,6600
2017-09-20,4.710000,4.760000,4.710000,4.760000,0.510000,900
2017-09-21,4.700000,4.830000,4.690000,4.830000,0.517500,26300
2017-09-22,4.790000,4.850000,4.790000,4.850000,0.519643,12200
2017-09-25,4.690000,4.800000,4.690000,4.800000,0.514286,1200
2017-09-26,4.770000,4.770000,4.670000,4.710000,0.504643,7000
2017-09-27,4.750000,4.750000,4.660000,4.660000,0.499285,7800
2017-09-28,4.830000,4.830000,4.750000,4.750000,0.508928,2400
2017-09-29,4.820000,4.850000,4.820000,4.850000,0.519643,5100
2017-10-02,4.740000,4.740000,4.740000,4.740000,0.507857,1100
2017-10-03,4.750000,4.770000,4.750000,4.770000,0.511071,8200
2017-10-04,4.650000,4.790000,4.650000,4.720000,0.505714,10100
2017-10-05,4.750000,4.750000,4.750000,4.750000,0.508928,200
2017-10-06,4.650000,4.750000,4.650000,4.700000,0.503571,6400
2017-10-09,4.700000,4.770000,4.700000,4.760000,0.510000,4200
2017-10-10,4.750000,4.750000,4.650000,4.650000,0.498214,8600
2017-10-11,4.640000,4.700000,4.640000,4.700000,0.503571,1100
2017-10-12,4.700000,4.700000,4.690000,4.690000,0.502500,900
2017-10-13,4.700000,4.740000,4.700000,4.740000,0.507857,1800
2017-10-16,4.640000,4.640000,4.640000,4.640000,0.497143,300
2017-10-17,4.740000,4.740000,4.640000,4.640000,0.497143,500
2017-10-18,4.640000,4.640000,4.640000,4.640000,0.497143,0
2017-10-19,4.740000,4.740000,4.740000,4.740000,0.507857,200
2017-10-20,4.650000,4.700000,4.650000,4.700000,0.503571,1400
2017-10-23,4.690000,4.750000,4.690000,4.730000,0.506785,9500
2017-10-24,4.690000,4.700000,4.680000,4.680000,0.501428,600
2017-10-25,4.640000,4.640000,4.590000,4.590000,0.491785,8300
2017-10-26,4.540000,4.540000,4.540000,4.540000,0.486428,400
2017-10-27,4.630000,4.700000,4.630000,4.700000,0.503571,3600
2017-10-30,4.700000,4.700000,4.640000,4.640000,0.497143,1700
2017-10-31,4.640000,4.640000,4.640000,4.640000,0.497143,0
2017-11-01,4.640000,4.640000,4.640000,4.640000,0.497143,0
2017-11-02,4.600000,4.600000,4.200000,4.360000,0.467143,6000
2017-11-03,4.400000,4.530000,4.400000,4.440000,0.475714,6700
2017-11-06,4.050000,4.140000,4.050000,4.140000,0.443571,800
2017-11-07,4.170000,4.690000,4.170000,4.660000,0.499285,1500
2017-11-08,4.690000,4.730000,4.210000,4.260000,0.456428,5700
2017-11-09,4.350000,4.460000,4.310000,4.310000,0.461785,2100
2017-11-10,4.310000,4.350000,4.200000,4.350000,0.466071,6100
2017-11-13,4.460000,4.500000,4.460000,4.460000,0.477857,4600
2017-11-14,4.270000,4.500000,4.270000,4.460000,0.477857,8600
2017-11-15,4.380000,4.390000,4.380000,4.390000,0.470357,1200
2017-11-16,4.350000,4.490000,4.350000,4.490000,0.481071,6400
2017-11-17,4.370000,4.410000,4.370000,4.390000,0.470357,1000
2017-11-20,4.370000,4.430000,4.370000,4.430000,0.474643,1400
2017-11-21,4.500000,4.500000,4.410000,4.410000,0.472500,3200
2017-11-22,4.490000,4.500000,4.460000,4.500000,0.482143,3800
2017-11-24,4.490000,5.230000,4.350000,5.100000,0.546428,60500
2017-11-27,5.100000,5.300000,5.090000,5.100000,0.546428,27400
2017-11-28,5.150000,5.160000,5.090000,5.130000,0.549643,5200
2017-11-29,5.030000,5.080000,5.030000,5.060000,0.542143,4700
2017-11-30,5.010000,5.050000,5.000000,5.020000,0.537857,11400
2017-12-01,5.000000,5.020000,5.000000,5.020000,0.537857,1600
2017-12-04,5.000000,5.160000,5.000000,5.070000,0.543214,24100
2017-12-05,5.090000,5.160000,5.070000,5.160000,0.552857,24500
2017-12-06,5.160000,5.160000,5.120000,5.140000,0.550714,19300
2017-12-07,5.140000,5.170000,5.140000,5.150000,0.551785,9100
2017-12-08,5.180000,5.200000,5.080000,5.190000,0.556071,19100
2017-12-11,5.200000,6.620000,5.190000,5.660000,0.606428,89600
2017-12-12,5.780000,5.780000,5.330000,5.500000,0.589285,20600
